,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,"time_of_day(morning, afternoon, evening, night)",is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
3146,TX103146,user_5557,Send Money,4146.37,Nyeri,iOS,Safaricom,individual,,0,0,0,6/17/2024 12:09
3147,TX103147,user_3179,Withdraw Cash,7013.63,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/2/2024 10:56
3148,TX103148,user_9275,Buy Airtime,5683.24,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/2/2024 23:41
3149,TX103149,user_2422,Deposit Cash,3646.86,Machakos,iOS,Airtel,individual,,0,0,1,6/16/2024 15:29
3150,TX103150,user_4180,Pay Bill,6578.45,Eldoret,iOS,Safaricom,individual,,0,0,0,6/2/2024 16:09
3151,TX103151,user_5316,Send Money,1734.63,Garissa,iOS,Airtel,individual,,0,0,0,6/25/2024 5:54
3152,TX103152,user_7696,Withdraw Cash,2816.25,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/9/2024 14:28
3153,TX103153,user_1614,Buy Airtime,5241.24,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/26/2024 5:43
3154,TX103154,user_5570,Buy Airtime,310.14,Meru,Android,Airtel,individual,,0,0,0,6/28/2024 8:09
3155,TX103155,user_1270,Buy Airtime,6847.69,Nyeri,Feature Phone,Telkom Kenya,individual,,0,0,0,6/13/2024 3:50
3156,TX103156,user_3468,Deposit Cash,597.06,Eldoret,Android,Telkom Kenya,agent,,0,1,0,6/3/2024 11:07
3157,TX103157,user_4607,Lipa na M-Pesa,6996.81,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/6/2024 7:30
3158,TX103158,user_4075,Deposit Cash,1305.49,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/13/2024 14:17
3159,TX103159,user_1289,Buy Airtime,1384.91,Nyeri,Android,Airtel,individual,,0,0,0,6/19/2024 21:22
3160,TX103160,user_9120,Withdraw Cash,268.89,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/21/2024 17:44
3161,TX103161,user_7614,Pay Bill,7597.37,Meru,iOS,Safaricom,agent,,0,0,0,6/11/2024 5:18
3162,TX103162,user_4252,Deposit Cash,671.23,Garissa,iOS,Safaricom,agent,,0,0,0,6/15/2024 22:17
3163,TX103163,user_8415,Withdraw Cash,3480.36,Garissa,Feature Phone,Telkom Kenya,agent,,0,0,0,6/1/2024 22:04
3164,TX103164,user_7771,Buy Airtime,3614.57,Eldoret,Feature Phone,Safaricom,individual,,0,0,1,6/12/2024 1:58
3165,TX103165,user_1278,Pay Bill,1155.37,Kisumu,Android,Telkom Kenya,agent,,0,1,0,6/9/2024 4:53
3166,TX103166,user_1580,Send Money,14856.69,Eldoret,Android,Airtel,individual,,0,0,0,6/22/2024 16:22
3167,TX103167,user_5958,Send Money,232.11,Thika,Feature Phone,Telkom Kenya,individual,,0,1,0,6/14/2024 14:11
3168,TX103168,user_9445,Withdraw Cash,3276.58,Eldoret,Android,Airtel,individual,,0,0,0,6/21/2024 11:04
3169,TX103169,user_5276,Pay Bill,2285.67,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/19/2024 8:51
3170,TX103170,user_8997,Withdraw Cash,985.88,Mombasa,iOS,Safaricom,individual,,0,0,0,6/28/2024 20:33
3171,TX103171,user_5776,Pay Bill,625.07,Garissa,iOS,Airtel,individual,,0,0,0,6/10/2024 21:13
3172,TX103172,user_1824,Pay Bill,4675.73,Thika,Android,Airtel,individual,,0,0,0,6/26/2024 17:50
3173,TX103173,user_4832,Withdraw Cash,8682.43,Mombasa,Android,Airtel,agent,,0,0,0,6/16/2024 23:55
3174,TX103174,user_9891,Pay Bill,398.23,Nakuru,Android,Safaricom,individual,,0,0,0,6/1/2024 7:53
3175,TX103175,user_6445,Deposit Cash,754.76,Thika,Android,Safaricom,individual,,0,0,0,6/17/2024 16:38
3176,TX103176,user_2380,Buy Airtime,15008.54,Nakuru,Feature Phone,Safaricom,individual,,0,0,0,6/12/2024 6:58
3177,TX103177,user_7534,Pay Bill,52.98,Eldoret,Feature Phone,Airtel,individual,,0,0,0,6/14/2024 14:13
3178,TX103178,user_4156,Deposit Cash,2484.26,Nyeri,Feature Phone,Telkom Kenya,individual,,0,0,0,6/24/2024 9:04
3179,TX103179,user_5307,Pay Bill,2540.66,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/10/2024 20:46
3180,TX103180,user_6634,Deposit Cash,1068.85,Mombasa,iOS,Safaricom,individual,,0,0,0,6/14/2024 6:15
3181,TX103181,user_9575,Withdraw Cash,3807.15,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/7/2024 9:53
3182,TX103182,user_6810,Send Money,10147.72,Machakos,iOS,Airtel,individual,,0,0,0,6/25/2024 8:11
3183,TX103183,user_9533,Lipa na M-Pesa,2093.79,Nyeri,Android,Airtel,individual,,0,0,0,6/26/2024 15:31
3184,TX103184,user_6934,Pay Bill,4843.91,Meru,Feature Phone,Safaricom,individual,,0,0,1,6/24/2024 4:58
3185,TX103185,user_4109,Lipa na M-Pesa,3635.3,Kisumu,iOS,Safaricom,individual,,0,0,0,6/1/2024 18:02
3186,TX103186,user_5082,Pay Bill,2241.56,Nairobi,Android,Telkom Kenya,individual,,0,0,0,6/29/2024 17:31
3187,TX103187,user_4240,Withdraw Cash,178.84,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/29/2024 3:29
3188,TX103188,user_7028,Withdraw Cash,4738.39,Kisumu,Android,Telkom Kenya,individual,,0,0,0,6/7/2024 5:48
3189,TX103189,user_2849,Deposit Cash,1579.83,Eldoret,Android,Safaricom,individual,,0,1,0,6/18/2024 13:13
3190,TX103190,user_9497,Pay Bill,889.84,Mombasa,Feature Phone,Safaricom,agent,,0,0,0,6/2/2024 2:32
3191,TX103191,user_3749,Withdraw Cash,10365.92,Machakos,iOS,Safaricom,individual,,0,0,0,6/15/2024 20:17
3192,TX103192,user_7680,Withdraw Cash,5197.58,Kisumu,Android,Airtel,individual,,0,0,0,6/14/2024 12:48
3193,TX103193,user_1205,Pay Bill,11470.43,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/7/2024 19:00
3194,TX103194,user_8352,Deposit Cash,1036.02,Thika,Android,Safaricom,individual,,0,0,0,6/22/2024 2:12
3195,TX103195,user_5591,Deposit Cash,6323.2,Meru,Android,Safaricom,individual,,0,0,0,6/22/2024 7:34
3196,TX103196,user_4450,Deposit Cash,3275.24,Thika,Android,Safaricom,individual,,1,0,0,6/24/2024 10:20
3197,TX103197,user_8214,Deposit Cash,13965.64,Mombasa,iOS,Telkom Kenya,individual,,0,0,0,6/7/2024 0:54
3198,TX103198,user_4811,Send Money,10236.3,Thika,iOS,Telkom Kenya,agent,,0,0,0,6/21/2024 2:22
3199,TX103199,user_6141,Pay Bill,12637.57,Eldoret,iOS,Airtel,individual,,0,0,0,6/15/2024 1:10
3200,TX103200,user_9501,Send Money,10611.04,Nakuru,iOS,Airtel,individual,,0,0,0,6/3/2024 18:43
3201,TX103201,user_3708,Withdraw Cash,26.92,Garissa,Feature Phone,Airtel,individual,,1,0,0,6/21/2024 3:57
3202,TX103202,user_2991,Send Money,4729.4,Garissa,iOS,Airtel,individual,,0,0,0,6/21/2024 15:10
3203,TX103203,user_9463,Deposit Cash,1110.78,Thika,Android,Safaricom,individual,,0,0,1,6/6/2024 1:34
3204,TX103204,user_4273,Withdraw Cash,4273.05,Meru,Feature Phone,Airtel,individual,,0,0,0,6/14/2024 20:15
3205,TX103205,user_5538,Send Money,13800.71,Thika,Android,Safaricom,individual,,0,0,0,6/10/2024 17:16
3206,TX103206,user_9712,Send Money,140.54,Thika,iOS,Safaricom,individual,,0,0,0,6/6/2024 16:45
3207,TX103207,user_4722,Pay Bill,2929.46,Eldoret,Android,Telkom Kenya,agent,,0,0,0,6/7/2024 2:17
3208,TX103208,user_4551,Send Money,4647.47,Kisumu,Android,Safaricom,individual,,0,1,0,6/16/2024 12:24
3209,TX103209,user_3832,Withdraw Cash,1022.6,Nairobi,Android,Telkom Kenya,individual,,0,0,0,6/8/2024 2:49
3210,TX103210,user_6679,Deposit Cash,892.67,Kisumu,Android,Airtel,agent,,0,0,0,6/7/2024 7:49
3211,TX103211,user_7579,Pay Bill,217.85,Kisumu,iOS,Airtel,individual,,0,0,0,6/12/2024 8:19
3212,TX103212,user_1152,Send Money,345.2,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/12/2024 8:25
3213,TX103213,user_6754,Pay Bill,3742.54,Kisumu,Android,Telkom Kenya,individual,,0,0,0,6/9/2024 4:51
3214,TX103214,user_3800,Lipa na M-Pesa,2462.68,Machakos,Android,Airtel,individual,,0,0,0,6/29/2024 6:31
3215,TX103215,user_6310,Pay Bill,106.87,Machakos,Android,Safaricom,agent,,0,0,0,6/8/2024 23:38
3216,TX103216,user_3610,Deposit Cash,12233.71,Kisumu,iOS,Safaricom,agent,,0,0,0,6/12/2024 6:58
3217,TX103217,user_2104,Lipa na M-Pesa,3735.36,Meru,Android,Telkom Kenya,individual,,0,0,0,6/10/2024 0:02
3218,TX103218,user_8361,Lipa na M-Pesa,2536.01,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 11:44
3219,TX103219,user_5199,Pay Bill,1114.57,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/7/2024 18:43
3220,TX103220,user_4854,Withdraw Cash,3756.32,Machakos,Android,Airtel,individual,,0,0,0,6/8/2024 21:40
3221,TX103221,user_8263,Deposit Cash,1584.87,Machakos,Android,Telkom Kenya,agent,,0,0,0,6/24/2024 4:35
3222,TX103222,user_2914,Withdraw Cash,4243.13,Meru,iOS,Airtel,individual,,0,0,0,6/11/2024 22:41
3223,TX103223,user_8365,Deposit Cash,4016.26,Meru,Feature Phone,Safaricom,individual,,0,0,0,6/19/2024 4:01
3224,TX103224,user_4072,Deposit Cash,340.66,Nyeri,iOS,Safaricom,individual,,0,0,0,6/8/2024 20:28
3225,TX103225,user_1406,Withdraw Cash,8399.18,Nyeri,Android,Airtel,individual,,0,0,0,6/14/2024 7:00
3226,TX103226,user_1166,Buy Airtime,2336,Machakos,Feature Phone,Safaricom,individual,,1,1,0,6/5/2024 0:03
3227,TX103227,user_1508,Lipa na M-Pesa,1746.98,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 11:57
3228,TX103228,user_2661,Pay Bill,10889.96,Meru,iOS,Airtel,agent,,0,0,0,6/10/2024 0:59
3229,TX103229,user_4664,Withdraw Cash,2018.19,Kisumu,Android,Safaricom,individual,,0,0,1,6/2/2024 11:50
3230,TX103230,user_4489,Withdraw Cash,4470.67,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/21/2024 8:48
3231,TX103231,user_1680,Pay Bill,3726.12,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/25/2024 6:39
3232,TX103232,user_3524,Lipa na M-Pesa,631.72,Mombasa,Feature Phone,Safaricom,individual,,0,0,0,6/20/2024 12:05
3233,TX103233,user_3120,Pay Bill,16542.83,Machakos,Android,Safaricom,individual,,0,1,0,6/14/2024 20:18
3234,TX103234,user_6260,Deposit Cash,2180.09,Mombasa,Android,Airtel,individual,,0,0,0,6/5/2024 8:31
3235,TX103235,user_5357,Buy Airtime,1757.59,Nairobi,Android,Telkom Kenya,individual,,0,0,0,6/1/2024 4:00
3236,TX103236,user_2363,Deposit Cash,8823.18,Nakuru,iOS,Safaricom,individual,,0,0,0,6/13/2024 17:41
3237,TX103237,user_3292,Buy Airtime,2636.91,Meru,Android,Safaricom,individual,,0,0,0,6/25/2024 17:00
3238,TX103238,user_2538,Pay Bill,4273.64,Nyeri,iOS,Telkom Kenya,agent,,0,0,0,6/20/2024 4:25
3239,TX103239,user_4408,Deposit Cash,6553.41,Nakuru,Feature Phone,Safaricom,agent,,0,0,0,6/13/2024 21:02
3240,TX103240,user_8742,Lipa na M-Pesa,939.84,Mombasa,Android,Airtel,individual,,0,0,0,6/25/2024 6:57
3241,TX103241,user_9752,Deposit Cash,649.9,Meru,iOS,Telkom Kenya,individual,,0,0,0,6/28/2024 10:42
3242,TX103242,user_2903,Withdraw Cash,248.38,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/28/2024 11:40
3243,TX103243,user_1174,Buy Airtime,7960.12,Machakos,iOS,Safaricom,individual,,0,0,1,6/7/2024 1:55
3244,TX103244,user_3230,Buy Airtime,782.61,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/1/2024 5:26
3245,TX103245,user_5287,Lipa na M-Pesa,1287.35,Nakuru,iOS,Telkom Kenya,individual,,0,0,0,6/26/2024 3:53
3246,TX103246,user_5160,Buy Airtime,1178.11,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/12/2024 8:15
3247,TX103247,user_8106,Buy Airtime,1271.38,Nakuru,Android,Safaricom,individual,,0,0,0,6/12/2024 18:58
3248,TX103248,user_4171,Lipa na M-Pesa,3859.82,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/24/2024 4:28
3249,TX103249,user_2567,Deposit Cash,10785.55,Nakuru,Feature Phone,Safaricom,individual,,0,0,0,6/15/2024 16:02
3250,TX103250,user_2151,Pay Bill,1398.82,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/14/2024 12:40
3251,TX103251,user_8619,Deposit Cash,1832.78,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 3:44
3252,TX103252,user_7033,Withdraw Cash,5161.36,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/5/2024 6:02
3253,TX103253,user_9560,Withdraw Cash,1981.8,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/21/2024 9:45
3254,TX103254,user_5946,Buy Airtime,9114.94,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,1,6/16/2024 11:12
3255,TX103255,user_9234,Withdraw Cash,2448.61,Machakos,iOS,Airtel,individual,,0,0,1,6/5/2024 23:17
3256,TX103256,user_2907,Pay Bill,1495.56,Thika,Android,Telkom Kenya,individual,,0,0,0,6/5/2024 14:47
3257,TX103257,user_4490,Buy Airtime,12461.39,Garissa,iOS,Airtel,agent,,0,0,0,6/9/2024 4:34
3258,TX103258,user_3535,Withdraw Cash,1941.61,Machakos,Android,Airtel,individual,,0,0,0,6/23/2024 15:21
3259,TX103259,user_5173,Send Money,920.12,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/11/2024 14:58
3260,TX103260,user_2293,Send Money,684.78,Meru,iOS,Safaricom,individual,,0,0,0,6/8/2024 20:48
3261,TX103261,user_5769,Send Money,18673.4,Mombasa,Feature Phone,Safaricom,individual,,0,0,0,6/5/2024 23:01
3262,TX103262,user_5796,Send Money,4894.11,Garissa,iOS,Airtel,agent,,0,0,0,6/18/2024 14:23
3263,TX103263,user_7871,Deposit Cash,1838.77,Meru,iOS,Safaricom,individual,,0,0,0,6/13/2024 4:03
3264,TX103264,user_3972,Send Money,6127.77,Kisumu,iOS,Airtel,individual,,0,0,0,6/3/2024 19:47
3265,TX103265,user_4922,Buy Airtime,2770.02,Meru,iOS,Safaricom,individual,,0,0,0,6/17/2024 9:44
3266,TX103266,user_5997,Lipa na M-Pesa,1336.41,Machakos,Feature Phone,Safaricom,individual,,0,0,1,6/12/2024 17:03
3267,TX103267,user_8032,Deposit Cash,4760.64,Thika,iOS,Telkom Kenya,individual,,0,0,0,6/8/2024 13:39
3268,TX103268,user_1992,Lipa na M-Pesa,4795.02,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/6/2024 4:55
3269,TX103269,user_9112,Buy Airtime,2427.2,Mombasa,iOS,Safaricom,individual,,0,0,0,6/25/2024 4:31
3270,TX103270,user_6287,Buy Airtime,161.73,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/27/2024 23:40
3271,TX103271,user_3240,Pay Bill,280.53,Nairobi,Android,Airtel,individual,,0,0,0,6/14/2024 5:59
3272,TX103272,user_2476,Deposit Cash,5441.49,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/5/2024 17:43
3273,TX103273,user_7426,Lipa na M-Pesa,6070.05,Meru,Android,Safaricom,individual,,0,0,0,6/27/2024 11:08
3274,TX103274,user_1389,Send Money,3969.36,Meru,iOS,Safaricom,individual,,0,0,1,6/22/2024 17:30
3275,TX103275,user_1999,Buy Airtime,6393.72,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/25/2024 1:27
3276,TX103276,user_2855,Send Money,4448.98,Meru,Android,Safaricom,individual,,0,0,0,6/25/2024 4:46
3277,TX103277,user_9125,Lipa na M-Pesa,7953.37,Kisumu,iOS,Telkom Kenya,individual,,0,0,0,6/8/2024 17:26
3278,TX103278,user_9850,Deposit Cash,570.46,Eldoret,iOS,Airtel,agent,,0,0,0,6/24/2024 23:33
3279,TX103279,user_3763,Withdraw Cash,1717.1,Eldoret,Feature Phone,Telkom Kenya,agent,,0,0,0,6/22/2024 13:17
3280,TX103280,user_4663,Withdraw Cash,2183.4,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/12/2024 6:28
3281,TX103281,user_5986,Buy Airtime,1236.7,Nyeri,iOS,Airtel,individual,,0,0,0,6/21/2024 17:13
3282,TX103282,user_2481,Pay Bill,4523.11,Thika,iOS,Safaricom,agent,,0,0,0,6/2/2024 21:00
3283,TX103283,user_8256,Send Money,8523.96,Meru,iOS,Safaricom,individual,,0,0,0,6/17/2024 2:00
3284,TX103284,user_4731,Buy Airtime,1861.47,Nyeri,iOS,Telkom Kenya,individual,,0,0,0,6/13/2024 11:51
3285,TX103285,user_8262,Pay Bill,9938.06,Eldoret,iOS,Safaricom,individual,,0,0,1,6/21/2024 4:55
3286,TX103286,user_1451,Send Money,2545.41,Garissa,iOS,Telkom Kenya,individual,,0,1,0,6/5/2024 2:19
3287,TX103287,user_4093,Lipa na M-Pesa,2587.28,Meru,Feature Phone,Safaricom,agent,,0,0,0,6/12/2024 1:43
3288,TX103288,user_1882,Withdraw Cash,3208.94,Nyeri,Android,Telkom Kenya,agent,,0,0,0,6/2/2024 6:29
3289,TX103289,user_5408,Pay Bill,1093.49,Meru,iOS,Telkom Kenya,agent,,0,0,0,6/9/2024 5:32
3290,TX103290,user_5068,Send Money,1692.15,Kisumu,iOS,Airtel,individual,,0,0,0,6/8/2024 17:27
3291,TX103291,user_4277,Buy Airtime,2820.05,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/14/2024 10:29
3292,TX103292,user_9566,Send Money,9964.56,Thika,Android,Safaricom,individual,,0,0,0,6/15/2024 3:00
3293,TX103293,user_8951,Buy Airtime,3602.06,Machakos,Feature Phone,Safaricom,agent,,0,0,0,6/28/2024 15:49
3294,TX103294,user_5690,Withdraw Cash,1417.99,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 10:15
3295,TX103295,user_5595,Withdraw Cash,36.83,Eldoret,iOS,Telkom Kenya,agent,,0,0,0,6/16/2024 0:44
3296,TX103296,user_5559,Send Money,13996.43,Machakos,iOS,Telkom Kenya,agent,,0,0,0,6/17/2024 5:26
3297,TX103297,user_8291,Send Money,2377.25,Thika,Feature Phone,Airtel,individual,,0,0,0,6/11/2024 19:28
3298,TX103298,user_9160,Buy Airtime,9760.24,Mombasa,iOS,Airtel,individual,,0,0,0,6/16/2024 15:34
3299,TX103299,user_1112,Buy Airtime,2789.69,Machakos,iOS,Safaricom,individual,,0,0,1,6/5/2024 16:07
3300,TX103300,user_6131,Pay Bill,3255.16,Nairobi,iOS,Telkom Kenya,individual,,0,0,0,6/22/2024 22:52
3301,TX103301,user_4197,Pay Bill,4355.72,Nairobi,Android,Airtel,agent,,0,0,0,6/16/2024 11:48
3302,TX103302,user_1139,Pay Bill,1354.84,Garissa,Android,Telkom Kenya,individual,,0,1,0,6/24/2024 23:53
3303,TX103303,user_2424,Send Money,4202.07,Meru,iOS,Telkom Kenya,agent,,0,0,0,6/10/2024 16:01
3304,TX103304,user_3949,Deposit Cash,2618.77,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/28/2024 12:57
3305,TX103305,user_4168,Deposit Cash,3906.72,Machakos,Android,Telkom Kenya,individual,,0,0,1,6/19/2024 7:28
3306,TX103306,user_9708,Deposit Cash,6324.05,Nyeri,Feature Phone,Safaricom,individual,,0,0,0,6/27/2024 22:02
3307,TX103307,user_7043,Deposit Cash,712.68,Machakos,iOS,Airtel,individual,,0,0,0,6/15/2024 20:55
3308,TX103308,user_7989,Pay Bill,3327.64,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/27/2024 9:16
3309,TX103309,user_8236,Send Money,187.31,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/3/2024 16:48
3310,TX103310,user_7261,Deposit Cash,377,Thika,Android,Airtel,individual,,0,0,0,6/14/2024 3:04
3311,TX103311,user_1887,Withdraw Cash,3929.39,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/20/2024 8:41
3312,TX103312,user_4104,Lipa na M-Pesa,257.53,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/25/2024 2:24
3313,TX103313,user_1049,Withdraw Cash,3166.63,Thika,Android,Airtel,individual,,0,0,0,6/6/2024 13:47
3314,TX103314,user_4951,Send Money,869.67,Nakuru,iOS,Telkom Kenya,individual,,0,0,1,6/14/2024 3:16
3315,TX103315,user_4560,Send Money,1268.85,Thika,Feature Phone,Airtel,individual,,0,0,0,6/1/2024 19:29
3316,TX103316,user_1018,Lipa na M-Pesa,485.96,Eldoret,iOS,Airtel,individual,,0,0,0,6/9/2024 19:23
3317,TX103317,user_5821,Buy Airtime,1000.67,Nairobi,iOS,Telkom Kenya,individual,,0,0,0,6/9/2024 19:46
3318,TX103318,user_7340,Buy Airtime,6027,Garissa,iOS,Safaricom,individual,,1,0,0,6/18/2024 14:55
3319,TX103319,user_9058,Buy Airtime,3564.89,Meru,Android,Telkom Kenya,individual,,0,0,0,6/20/2024 5:29
3320,TX103320,user_3606,Pay Bill,10468.29,Nyeri,iOS,Airtel,individual,,0,0,0,6/12/2024 0:32
3321,TX103321,user_8846,Buy Airtime,174.91,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/20/2024 0:08
3322,TX103322,user_9643,Pay Bill,5502.7,Eldoret,iOS,Safaricom,individual,,0,0,1,6/8/2024 3:18
3323,TX103323,user_7432,Pay Bill,4203.16,Nyeri,iOS,Safaricom,individual,,1,0,0,6/25/2024 12:16
3324,TX103324,user_4765,Buy Airtime,1058.09,Eldoret,iOS,Safaricom,individual,,0,0,0,6/12/2024 16:33
3325,TX103325,user_3438,Buy Airtime,4571.88,Meru,Feature Phone,Airtel,agent,,0,0,0,6/9/2024 2:07
3326,TX103326,user_7358,Lipa na M-Pesa,4412.5,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/14/2024 9:56
3327,TX103327,user_9319,Deposit Cash,2152.41,Machakos,iOS,Telkom Kenya,individual,,0,0,1,6/1/2024 5:11
3328,TX103328,user_6941,Lipa na M-Pesa,4083.81,Eldoret,iOS,Safaricom,individual,,0,0,0,6/1/2024 23:30
3329,TX103329,user_8644,Pay Bill,2058.11,Nyeri,Android,Safaricom,individual,,0,0,0,6/5/2024 22:32
3330,TX103330,user_5855,Lipa na M-Pesa,1430.76,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/29/2024 22:13
3331,TX103331,user_7547,Pay Bill,2198.98,Nakuru,Android,Safaricom,individual,,1,0,0,6/15/2024 5:28
3332,TX103332,user_8196,Send Money,7892.6,Nyeri,Feature Phone,Telkom Kenya,individual,,0,0,1,6/16/2024 19:41
3333,TX103333,user_6911,Pay Bill,1699.1,Machakos,iOS,Telkom Kenya,individual,,0,1,0,6/12/2024 19:11
3334,TX103334,user_7481,Pay Bill,1809.47,Meru,Feature Phone,Safaricom,individual,,0,0,1,6/15/2024 20:03
3335,TX103335,user_3761,Lipa na M-Pesa,3281.33,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/11/2024 14:50
3336,TX103336,user_5456,Deposit Cash,4894.28,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/8/2024 7:19
3337,TX103337,user_7361,Send Money,4643.09,Nairobi,Feature Phone,Telkom Kenya,individual,,1,0,0,6/26/2024 4:02
3338,TX103338,user_6693,Withdraw Cash,69.99,Eldoret,Android,Safaricom,individual,,0,0,0,6/27/2024 12:17
3339,TX103339,user_6788,Withdraw Cash,4070.08,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 14:05
3340,TX103340,user_1201,Deposit Cash,2095.96,Nakuru,Android,Airtel,individual,,1,0,0,6/7/2024 9:07
3341,TX103341,user_7160,Withdraw Cash,2598.84,Thika,Android,Airtel,individual,,0,0,0,6/23/2024 5:10
3342,TX103342,user_1517,Send Money,2886.69,Eldoret,iOS,Airtel,individual,,1,1,0,6/24/2024 23:57
3343,TX103343,user_8737,Buy Airtime,4605.03,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/24/2024 9:19
3344,TX103344,user_2988,Send Money,6229.4,Meru,iOS,Safaricom,individual,,0,0,0,6/23/2024 15:08
3345,TX103345,user_4802,Lipa na M-Pesa,3637.19,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/29/2024 19:38
3346,TX103346,user_6808,Pay Bill,2904.65,Nyeri,Android,Airtel,individual,,0,0,0,6/1/2024 13:06
3347,TX103347,user_8162,Pay Bill,1638.13,Kisumu,Android,Airtel,individual,,0,0,0,6/19/2024 7:18
3348,TX103348,user_7241,Lipa na M-Pesa,519.26,Meru,Android,Telkom Kenya,individual,,0,0,0,6/2/2024 13:19
3349,TX103349,user_9399,Lipa na M-Pesa,11143.77,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/10/2024 16:12
3350,TX103350,user_6633,Pay Bill,2168.61,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/18/2024 20:23
3351,TX103351,user_6755,Deposit Cash,2923.2,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/13/2024 9:45
3352,TX103352,user_7309,Buy Airtime,4867.09,Eldoret,Feature Phone,Airtel,individual,,0,0,1,6/1/2024 21:38
3353,TX103353,user_5117,Buy Airtime,248.02,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/10/2024 6:19
3354,TX103354,user_9345,Buy Airtime,6758.84,Thika,iOS,Telkom Kenya,agent,,0,0,0,6/3/2024 19:22
3355,TX103355,user_2518,Lipa na M-Pesa,5581.37,Meru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/16/2024 19:18
3356,TX103356,user_7163,Pay Bill,5211.91,Thika,iOS,Safaricom,individual,,0,0,0,6/18/2024 6:42
3357,TX103357,user_3600,Deposit Cash,77.8,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/9/2024 11:04
3358,TX103358,user_3195,Pay Bill,2616.75,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/7/2024 18:18
3359,TX103359,user_4554,Pay Bill,195.29,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/26/2024 10:26
3360,TX103360,user_3849,Deposit Cash,2801.57,Thika,Feature Phone,Safaricom,individual,,0,0,0,6/19/2024 4:34
3361,TX103361,user_2742,Send Money,4436.04,Meru,Android,Airtel,individual,,0,0,0,6/25/2024 1:41
3362,TX103362,user_2306,Deposit Cash,454.78,Nairobi,Android,Airtel,individual,,0,0,0,6/13/2024 3:07
3363,TX103363,user_4849,Send Money,4154.71,Machakos,iOS,Airtel,individual,,1,0,0,6/22/2024 7:21
3364,TX103364,user_8519,Withdraw Cash,2089.46,Garissa,iOS,Safaricom,individual,,0,0,0,6/14/2024 5:54
